time	DeviceName	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	AngleX(°)	AngleY(°)	AngleZ(°)	DisplacementX(um)	DisplacementY(um)	DisplacementZ(um)	FrequencyX(hz)	FrequencyY(hz)	FrequencyZ(hz)	Temperature(°C)	VersionNumber()	Electricity(%)
2025-4-13 15:17:33.565	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	1	3	20.70	10057.2.3	100
2025-4-13 15:17:33.580	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	3	20.64	10057.2.3	100
2025-4-13 15:17:33.680	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	3	20.64	10057.2.3	100
2025-4-13 15:17:33.799	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	3	20.52	10057.2.3	100
2025-4-13 15:17:33.880	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	1	3	20.39	10057.2.3	100
2025-4-13 15:17:34.0	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	3	20.39	10057.2.3	100
2025-4-13 15:17:34.79	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	2	2	5	1	3	20.64	10057.2.3	100
2025-4-13 15:17:34.200	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	2	1	5	1	3	20.52	10057.2.3	100
2025-4-13 15:17:34.280	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	5	2	3	20.70	10057.2.3	100
2025-4-13 15:17:34.400	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	5	2	3	20.45	10057.2.3	100
